ID,Block,Trial,Task,Accuracy,RT
815,15,10,1,1,839.318
815,15,11,1,1,968.655
815,15,12,1,1,1050.1
815,15,13,1,1,957.721
815,15,14,1,1,870.996
815,15,15,1,1,965.76
815,15,16,1,1,1159.21
815,15,17,1,1,901.334
815,15,18,1,1,940.034
815,15,19,1,1,1024.07
815,15,20,1,0,742.549
815,16,1,2,1,1001.19
815,16,2,2,1,634.55
815,16,3,2,1,665.712
815,16,4,2,1,1038.05
815,16,5,2,1,567.115
815,16,6,2,1,769.173
815,16,7,2,1,741.477
815,16,8,2,1,764.52
815,16,9,2,1,710.156
815,16,10,2,1,944.038
815,16,11,2,1,931.891
815,16,12,2,1,703.895
815,16,13,2,1,657.602
815,16,14,2,1,1414.14
815,16,15,2,1,753.183
815,16,16,2,1,864.283
815,16,17,2,1,799.183
815,16,18,2,1,688.77
815,16,19,2,1,669.267
815,16,20,2,1,900.375
815,17,1,2,1,896.655
815,17,2,2,1,1143.4
815,17,3,2,1,813.617
815,17,4,2,1,724.504
815,17,5,2,1,566.305
815,17,6,2,1,786.931
815,17,7,2,1,641.926
815,17,8,2,1,1163.86
815,17,9,2,1,596.727
815,17,10,2,1,596.008
815,17,11,2,1,595.352
815,17,12,2,1,626.709
815,17,13,2,1,690.096
815,17,14,2,0,678.64
815,17,15,2,1,695.726
815,17,16,2,1,603.993
815,17,17,2,1,726.175
815,17,18,2,1,775.828
815,17,19,2,1,628.188
815,17,20,2,1,707.264
815,18,1,1,1,1021.43
815,18,2,1,1,985.299
815,18,3,1,1,839.818
815,18,4,1,1,921.516
815,18,5,1,1,1010.85
815,18,6,1,1,1062.61
815,18,7,1,1,989.025
815,18,8,1,1,1075.67
815,18,9,1,1,1124.67
815,18,10,1,1,1144.24
815,18,11,1,1,1006.41
815,18,12,1,1,954.31
815,18,13,1,1,891.625
815,18,14,1,1,1085.03
815,18,15,1,1,846.079
815,18,16,1,1,978.25
815,18,17,1,1,1022.14
815,18,18,1,1,988.688
815,18,19,1,1,1080.57
815,18,20,1,1,1342.94
815,19,1,1,1,1079.99
815,19,2,1,1,1126.6
815,19,3,1,1,906.126
815,19,4,1,1,888.866
815,19,5,1,1,892.898
815,19,6,1,1,966.302
815,19,7,1,1,1530.22
815,19,8,1,1,882.448
815,19,9,1,1,1363.87
815,19,10,1,1,959.124
815,19,11,1,1,1384.39
815,19,12,1,1,1158.11
815,19,13,1,1,822.385
815,19,14,1,1,859.348
815,19,15,1,1,887.558
815,19,16,1,0,763.587
815,19,17,1,1,1286.4
815,19,18,1,1,871.729
815,19,19,1,1,997.942
815,19,20,1,1,1543.63
815,20,1,2,1,666.982
815,20,2,2,1,602.247
815,20,3,2,1,628.229
815,20,4,2,1,627.417
815,20,5,2,1,818.718
815,20,6,2,1,929.613
815,20,7,2,1,621.56
815,20,8,2,1,900.842
815,20,9,2,1,771.585
815,20,10,2,1,711.935
815,20,11,2,1,575.128
815,20,12,2,1,731.872
815,20,13,2,1,776.117
815,20,14,2,1,692.493
815,20,15,2,1,686.246
815,20,16,2,1,768.094
815,20,17,2,1,953.839
815,20,18,2,1,699.036
815,20,19,2,1,802.261
815,20,20,2,1,707.746
815,21,1,2,1,727.052
815,21,2,2,1,624.756
815,21,3,2,1,799.986
815,21,4,2,1,745.571
815,21,5,2,1,592.652
815,21,6,2,1,655.996
815,21,7,2,1,900.634
815,21,8,2,1,664.709
815,21,9,2,1,631.899
815,21,10,2,1,641.722
815,21,11,2,1,579.708
815,21,12,2,1,722.924
815,21,13,2,1,668.711
815,21,14,2,1,771.874
815,21,15,2,1,845.567
815,21,16,2,1,639.271
815,21,17,2,1,657.015
815,21,18,2,1,821.743
815,21,19,2,1,625.816
815,21,20,2,1,617.109
815,22,1,1,1,1213.88
815,22,2,1,1,769.414
815,22,3,1,1,1053.64
815,22,4,1,1,913.512
815,22,5,1,1,1242.99
815,22,6,1,1,891.611
815,22,7,1,1,1143.74
815,22,8,1,1,909.946
815,22,9,1,1,1636.63
815,22,10,1,1,884.546
815,22,11,1,1,1045.96
815,22,12,1,1,1033.77
815,22,13,1,1,1136.23
815,22,14,1,1,947.96
815,22,15,1,1,935.871
815,22,16,1,1,910.471
815,22,17,1,1,1069.25
815,22,18,1,1,1067.64
815,22,19,1,1,935.514
815,22,20,1,1,1318.03
815,23,1,1,1,951.198
815,23,2,1,1,973.94
815,23,3,1,1,809.777
815,23,4,1,1,1093.96
815,23,5,1,1,1065.75
815,23,6,1,1,1072.19
815,23,7,1,1,969.114
815,23,8,1,1,1029
815,23,9,1,1,1075.57
815,23,10,1,1,1049.85
815,23,11,1,1,989.683
815,23,12,1,1,1036.28
815,23,13,1,1,1018.66
815,23,14,1,1,934.674
815,23,15,1,1,938.656
815,23,16,1,1,790.777
815,23,17,1,1,821.514
815,23,18,1,1,892.521
815,23,19,1,1,1000.47
815,23,20,1,1,1153.8
815,24,1,2,1,975.693
815,24,2,2,1,803.613
815,24,3,2,1,701.229
815,24,4,2,1,660.342
815,24,5,2,1,731.671
815,24,6,2,1,666.574
815,24,7,2,1,689.798
815,24,8,2,1,774.171
815,24,9,2,1,762.744
815,24,10,2,1,684.198
815,24,11,2,1,632.652
815,24,12,2,1,754.675
815,24,13,2,1,673.562
815,24,14,2,1,723.508
815,24,15,2,1,1165.23
815,24,16,2,1,702.082
815,24,17,2,1,541.192
815,24,18,2,1,756.638
815,24,19,2,1,774.391
815,24,20,2,1,730.611
815,25,1,2,1,742.782
815,25,2,2,1,629.789
815,25,3,2,1,789.195
815,25,4,2,1,604.057
815,25,5,2,1,840.642
815,25,6,2,1,642.187
815,25,7,2,1,654.941
815,25,8,2,1,672.781
815,25,9,2,1,567.826
815,25,10,2,1,564.672
815,25,11,2,1,617.357
815,25,12,2,1,693.913
815,25,13,2,1,767.77
815,25,14,2,1,729.334
815,25,15,2,1,709.811
815,25,16,2,1,788.997
815,25,17,2,1,579.95
815,25,18,2,1,584.865
815,25,19,2,1,719.905
815,25,20,2,1,727.159
815,26,1,1,1,869.48
815,26,2,1,1,924.339
815,26,3,1,1,757.612
815,26,4,1,1,943.231
815,26,5,1,1,934.03
815,26,6,1,1,865.885
815,26,7,1,1,955.356
815,26,8,1,1,1108.52
815,26,9,1,1,986.901
815,26,10,1,0,844.149
815,26,11,1,1,895.045
815,26,12,1,1,1267.58
815,26,13,1,1,1297.82
815,26,14,1,1,845.068
815,26,15,1,1,974.665
815,26,16,1,1,826.561
815,26,17,1,1,996.05
815,26,18,1,1,847.843
815,26,19,1,1,1017.42
815,26,20,1,1,789.076
815,27,1,1,1,894.549
815,27,2,1,1,981.358
815,27,3,1,1,761.196
815,27,4,1,1,909.557
815,27,5,1,1,780.424
815,27,6,1,1,936.532
815,27,7,1,1,996.571
815,27,8,1,1,1075.12
815,27,9,1,1,1009.69
815,27,10,1,1,1021.46
815,27,11,1,1,851.842
815,27,12,1,1,1080.06
815,27,13,1,1,921.193
815,27,14,1,1,930.497
815,27,15,1,1,990.455
815,27,16,1,1,1143.57
815,27,17,1,1,1029.86
815,27,18,1,1,932.391
815,27,19,1,1,1117.72
815,27,20,1,1,934.678
815,28,1,2,1,790.6
815,28,2,2,1,765.62
815,28,3,2,1,610.066
815,28,4,2,1,718.64
815,28,5,2,1,736.327
815,28,6,2,1,847.384
815,28,7,2,1,688.869
815,28,8,2,1,626.669
815,28,9,2,1,679.434
815,28,10,2,1,785.184
815,28,11,2,1,752.025
815,28,12,2,1,561.779
815,28,13,2,1,633.251
815,28,14,2,1,768.586
815,28,15,2,1,644.739
815,28,16,2,1,857.389
815,28,17,2,1,877.687
815,28,18,2,1,822.91
815,28,19,2,1,645.802
815,28,20,2,1,775.709
815,29,1,2,1,697.284
815,29,2,2,1,704.358
815,29,3,2,1,583.533
815,29,4,2,1,742.948
815,29,5,2,1,725.988
815,29,6,2,1,815.854
815,29,7,2,1,593.22
815,29,8,2,1,800.848
815,29,9,2,1,650.17
815,29,10,2,1,622.82
815,29,11,2,1,661.932
815,29,12,2,1,580.932
815,29,13,2,1,884.355
815,29,14,2,1,749.789
815,29,15,2,1,796.77
815,29,16,2,1,798.501
815,29,17,2,1,882.67
815,29,18,2,1,625.468
815,29,19,2,1,712.753
815,29,20,2,1,655.865
815,30,1,1,1,916.497
815,30,2,1,1,1061.92
815,30,3,1,1,900.343
815,30,4,1,1,824.393
815,30,5,1,1,1023.3
815,30,6,1,1,829.769
815,30,7,1,1,964.694
815,30,8,1,1,861.933
815,30,9,1,1,956.72
815,30,10,1,1,827.444
815,30,11,1,1,1162.14
815,30,12,1,1,875.015
815,30,13,1,1,940.595
815,30,14,1,1,1243.17
815,30,15,1,1,860.182
815,30,16,1,1,904.073
815,30,17,1,1,974.91
815,30,18,1,1,1186.73
815,30,19,1,1,944.968
815,30,20,1,1,1055.53
815,31,1,1,1,1275.38
815,31,2,1,1,932.089
815,31,3,1,1,952.102
815,31,4,1,1,1278.85
815,31,5,1,1,887.268
815,31,6,1,1,1227.35
815,31,7,1,1,2396.11
815,31,8,1,1,1122.56
815,31,9,1,1,886.208
815,31,10,1,1,1263.56
815,31,11,1,1,1637.6
815,31,12,1,1,1149.56
815,31,13,1,1,1150.43
815,31,14,1,1,1335.35
815,31,15,1,1,1266.63
815,31,16,1,1,987.143
815,31,17,1,1,988.458
815,31,18,1,1,1077.66
815,31,19,1,1,958.689
815,31,20,1,1,1053.29
815,32,1,2,1,610.157
815,32,2,2,1,750.88
815,32,3,2,1,1485.75
815,32,4,2,0,510.1
815,32,5,2,1,759.481
815,32,6,2,1,609.205
815,32,7,2,1,717.107
815,32,8,2,1,743.626
815,32,9,2,1,886.736
815,32,10,2,1,872.21
815,32,11,2,1,694.97
815,32,12,2,1,1283.36
815,32,13,2,1,684.002
815,32,14,2,1,773.918
815,32,15,2,1,754.066
815,32,16,2,1,769.348
815,32,17,2,1,701.594
815,32,18,2,1,681.226
815,32,19,2,1,715.833
815,32,20,2,1,755.005
816,1,1,1,1,2539.92
816,1,2,1,1,1526.78
816,1,3,1,1,1087.65
816,1,4,1,1,1147.31
816,1,5,1,1,1841.55
816,1,6,1,1,2393.09
816,1,7,1,1,1156.96
816,1,8,1,1,2141.8
816,1,9,1,1,1162.06
816,1,10,1,1,1107.02
816,1,11,1,1,876.002
816,1,12,1,1,1146.83
816,1,13,1,1,915.744
816,1,14,1,1,975.864
816,1,15,1,1,1097.05
816,1,16,1,1,866.189
816,1,17,1,1,710.373
816,1,18,1,1,2186.9
816,1,19,1,1,1108.33
816,1,20,1,1,1112.07
816,2,1,2,1,720.581
816,2,2,2,1,655.754
816,2,3,2,1,614.885
816,2,4,2,1,582.424
816,2,5,2,1,680.322
816,2,6,2,1,682.318
816,2,7,2,0,596.179
816,2,8,2,1,676.824
816,2,9,2,1,636.453
816,2,10,2,1,1198.6
816,2,11,2,1,719.16
816,2,12,2,1,665.122
816,2,13,2,1,744.184
816,2,14,2,1,759.31
816,2,15,2,1,814.245
816,2,16,2,1,818.509
816,2,17,2,1,694.764
816,2,18,2,1,845.789
816,2,19,2,1,1239.43
816,2,20,2,1,669.473
816,3,1,2,1,764.764
816,3,2,2,1,622.588
816,3,3,2,1,451.057
816,3,4,2,1,568.169
816,3,5,2,1,546.066
816,3,6,2,1,657.632
816,3,7,2,1,560.8
816,3,8,2,1,928.212
816,3,9,2,1,681.544
816,3,10,2,1,632.678
816,3,11,2,1,527.934
816,3,12,2,1,666.128
816,3,13,2,1,737.323
816,3,14,2,1,685.788
816,3,15,2,0,503.754
816,3,16,2,1,633.098
816,3,17,2,1,911.615
816,3,18,2,1,598.441
816,3,19,2,1,557.585
816,3,20,2,1,840.315
816,4,1,1,1,893.667
816,4,2,1,1,1300.33
816,4,3,1,1,991.861
816,4,4,1,1,870.26
816,4,5,1,1,759.726
816,4,6,1,1,1041.44
816,4,7,1,1,999.687
816,4,8,1,1,936.95
816,4,9,1,1,772.984
816,4,10,1,1,841.384
816,4,11,1,1,986.952
816,4,12,1,1,1185.41
816,4,13,1,1,892.944
816,4,14,1,1,1121.13
816,4,15,1,1,863.438
816,4,16,1,0,766.186
816,4,17,1,1,921.838
816,4,18,1,1,1603.17
816,4,19,1,1,1427.19
816,4,20,1,0,968.832
816,5,1,1,1,979.539
816,5,2,1,1,1303.5
816,5,3,1,1,1154.7
816,5,4,1,1,883.696
816,5,5,1,1,757.145
816,5,6,1,1,974.689
816,5,7,1,1,1418.57
816,5,8,1,1,952.332
816,5,9,1,1,1303
816,5,10,1,1,1010.19
816,5,11,1,1,971.563
816,5,12,1,1,983.448
816,5,13,1,1,885.945
816,5,14,1,1,1047.33
816,5,15,1,1,888.532
816,5,16,1,1,1076.6
816,5,17,1,1,773.682
816,5,18,1,1,1289.99
816,5,19,1,1,973.245
816,5,20,1,1,974.704
816,6,1,2,1,590.665
816,6,2,2,1,608.748
816,6,3,2,1,597.39
816,6,4,2,1,668.808
816,6,5,2,1,643.769
816,6,6,2,1,805.735
816,6,7,2,1,1167.38
816,6,8,2,1,808.355
816,6,9,2,1,548.484
816,6,10,2,1,870.521
816,6,11,2,1,821.451
816,6,12,2,1,601.651
816,6,13,2,1,827.591
816,6,14,2,1,746.609
816,6,15,2,1,561.502
816,6,16,2,1,843.607
816,6,17,2,1,701.299
816,6,18,2,1,772.192
816,6,19,2,1,677.945
816,6,20,2,1,831.865
816,7,1,2,1,865.642
816,7,2,2,1,635.3
816,7,3,2,1,549.226
816,7,4,2,0,439.111
816,7,5,2,1,736.729
816,7,6,2,1,847.802
816,7,7,2,1,737.385
816,7,8,2,1,757.715
816,7,9,2,1,1015.26
816,7,10,2,1,611.051
816,7,11,2,1,687.883
816,7,12,2,1,428.218
816,7,13,2,1,740.036
816,7,14,2,1,811.038
816,7,15,2,1,772.498
816,7,16,2,1,746.87
816,7,17,2,1,618.616
816,7,18,2,1,743.32
816,7,19,2,1,686.205
816,7,20,2,0,576.099
816,8,1,1,1,934.695
816,8,2,1,1,1242.75
816,8,3,1,1,1019.55
816,8,4,1,1,898.075
816,8,5,1,1,1158.07
816,8,6,1,1,1206.99
816,8,7,1,1,930.217
816,8,8,1,1,1761.03
816,8,9,1,1,1144.77
816,8,10,1,1,831
816,8,11,1,1,837.813
816,8,12,1,1,799.392
816,8,13,1,1,1009.1
816,8,14,1,1,1218.13
816,8,15,1,1,1488.26
816,8,16,1,1,760.533
816,8,17,1,1,802.219
816,8,18,1,1,825.191
816,8,19,1,1,1037.53
816,8,20,1,1,1270.52
816,9,1,1,1,1251.79
816,9,2,1,1,804.644
816,9,3,1,1,950.368
816,9,4,1,1,1284.93
816,9,5,1,1,1069.73
816,9,6,1,1,883.988
816,9,7,1,1,994.748
816,9,8,1,1,763.961
816,9,9,1,1,744.349
816,9,10,1,1,868.753
816,9,11,1,1,1424.69
816,9,12,1,1,1037.84
816,9,13,1,1,900.93
816,9,14,1,1,1264.92
816,9,15,1,1,836.401
816,9,16,1,1,845.859
816,9,17,1,1,914.053
816,9,18,1,1,992.66
816,9,19,1,1,1081.93
816,9,20,1,1,1045.53
816,10,1,2,1,727.749
816,10,2,2,1,684.034
816,10,3,2,1,648.611
816,10,4,2,1,621.113
816,10,5,2,1,689.761
816,10,6,2,1,611.647
816,10,7,2,1,728.147
816,10,8,2,1,641.894
816,10,9,2,1,787.957
816,10,10,2,1,1026.75
816,10,11,2,1,603.816
816,10,12,2,1,824.543
816,10,13,2,1,812.789
816,10,14,2,0,825.02
816,10,15,2,1,711.26
816,10,16,2,1,790.182
816,10,17,2,1,733.106
816,10,18,2,1,585.575
816,10,19,2,1,728.986
816,10,20,2,1,586.633
816,11,1,2,1,950.169
816,11,2,2,1,551.372
816,11,3,2,1,1100
816,11,4,2,1,1143.72
816,11,5,2,1,613.923
816,11,6,2,1,498.64
816,11,7,2,1,687.509
816,11,8,2,1,865.196
816,11,9,2,1,855.969
816,11,10,2,1,932.298
816,11,11,2,1,608.21
816,11,12,2,1,676.817
816,11,13,2,1,542.676
816,11,14,2,1,651.445
816,11,15,2,1,495.983
816,11,16,2,1,708.912
816,11,17,2,1,667.991
816,11,18,2,1,571.173
816,11,19,2,1,783.976
816,11,20,2,1,756.275
816,12,1,1,1,1019.63
816,12,2,1,1,863.406
816,12,3,1,1,846.205
816,12,4,1,1,863.749
816,12,5,1,1,1046.47
816,12,6,1,1,903.708
816,12,7,1,0,814.269
816,12,8,1,1,1204.56
816,12,9,1,1,885.337
816,12,10,1,1,662.689
816,12,11,1,1,941.925
816,12,12,1,1,1532.5
816,12,13,1,1,1279.53
816,12,14,1,0,983.986
816,12,15,1,1,1176.47
816,12,16,1,1,971.992
816,12,17,1,1,976.51
816,12,18,1,1,791.179
816,12,19,1,1,798.091
816,12,20,1,1,823.084
816,13,1,1,1,899.937
816,13,2,1,1,952.003
816,13,3,1,1,1070.63
816,13,4,1,1,1005.4
816,13,5,1,1,1030.38
816,13,6,1,1,828.824
816,13,7,1,1,915.592
816,13,8,1,1,765.068
816,13,9,1,1,902.837
816,13,10,1,1,954.791
816,13,11,1,1,1036.06
816,13,12,1,1,1317.17
816,13,13,1,1,1005.74
816,13,14,1,1,870.896
816,13,15,1,1,648.468
816,13,16,1,1,932.973
816,13,17,1,1,1016.99
816,13,18,1,1,940.926
816,13,19,1,1,1120.8
816,13,20,1,1,1609.76
816,14,1,2,1,758.73
816,14,2,2,1,1112.32
816,14,3,2,1,710.664
816,14,4,2,1,741.799
816,14,5,2,1,620.848
816,14,6,2,1,721.442
816,14,7,2,1,675.248
816,14,8,2,1,669.133
816,14,9,2,1,948.141
816,14,10,2,1,698.922
816,14,11,2,1,623.477
816,14,12,2,1,734.622
816,14,13,2,1,581.683
816,14,14,2,1,509.134
816,14,15,2,1,724.498
816,14,16,2,1,830.264
816,14,17,2,1,629.143
816,14,18,2,1,916.388
816,14,19,2,1,669.868
816,14,20,2,1,597.011
816,15,1,2,1,1894.19
816,15,2,2,1,645.686
816,15,3,2,1,682.235
816,15,4,2,1,638.547
816,15,5,2,0,896.486
816,15,6,2,1,926.451
816,15,7,2,1,623.992
816,15,8,2,1,983.206
816,15,9,2,1,830.106
816,15,10,2,1,663.095
816,15,11,2,1,635.029
816,15,12,2,1,829.657
816,15,13,2,1,588.603
816,15,14,2,1,675.958
816,15,15,2,1,603.054
816,15,16,2,1,804.999
816,15,17,2,1,726.652
816,15,18,2,1,688.263
816,15,19,2,1,706.283
816,15,20,2,1,849.324
816,16,1,1,1,1125.81
816,16,2,1,1,857.491
816,16,3,1,1,840.296
816,16,4,1,0,841.742
816,16,5,1,1,1984.59
816,16,6,1,1,813.179
816,16,7,1,1,953.39
816,16,8,1,1,1370.73
816,16,9,1,1,899.078
816,16,10,1,1,1025.87
816,16,11,1,1,1136.47
816,16,12,1,1,803.949
816,16,13,1,1,1008.08
816,16,14,1,1,945.402
816,16,15,1,1,925.363
816,16,16,1,1,2630.78
816,16,17,1,1,1154.1
816,16,18,1,1,803.011
816,16,19,1,1,1244.6
816,16,20,1,1,1237.24
816,17,1,1,1,1141.01
816,17,2,1,1,803.443
816,17,3,1,1,1311.56
816,17,4,1,1,912.257
816,17,5,1,1,798.865
816,17,6,1,1,808.427
816,17,7,1,1,1164.64
816,17,8,1,1,1037.61
816,17,9,1,1,1070.76
816,17,10,1,1,917.18
816,17,11,1,1,939.82
816,17,12,1,1,1807.87
816,17,13,1,1,815.448
816,17,14,1,1,979.768
816,17,15,1,1,751.722
816,17,16,1,1,836.053
816,17,17,1,1,845.511
816,17,18,1,1,1241.66
816,17,19,1,1,853.042
816,17,20,1,1,881.223
816,18,1,2,1,842.892
816,18,2,2,1,710.924
816,18,3,2,1,1133.97
816,18,4,2,1,689.678
816,18,5,2,1,1227.5
816,18,6,2,1,801.667
816,18,7,2,1,699.259
816,18,8,2,1,583.739
816,18,9,2,1,863.075
816,18,10,2,1,661.257
816,18,11,2,1,730.478
816,18,12,2,1,742.732
816,18,13,2,1,795.243
816,18,14,2,1,748.783
816,18,15,2,1,979.729
816,18,16,2,1,831.694
816,18,17,2,1,665.191
816,18,18,2,1,712.419
816,18,19,2,1,679.484
816,18,20,2,1,550.834
816,19,1,2,1,972.478
816,19,2,2,1,597.593
816,19,3,2,1,852.904
816,19,4,2,1,886.488
816,19,5,2,1,1112.07
816,19,6,2,1,742.284
816,19,7,2,1,778.612
816,19,8,2,1,574.333
816,19,9,2,1,699.624
816,19,10,2,1,792.149
816,19,11,2,1,567.099
816,19,12,2,1,923.854
816,19,13,2,1,581.255
816,19,14,2,0,676.481
816,19,15,2,1,928.304
816,19,16,2,1,708.347
816,19,17,2,1,1107.58
816,19,18,2,1,1081.74
816,19,19,2,1,778.802
816,19,20,2,1,831.093
816,20,1,1,1,1001.5
816,20,2,1,1,722.825
816,20,3,1,1,860.5
816,20,4,1,1,859.294
816,20,5,1,1,866.146
816,20,6,1,1,1208.99
816,20,7,1,1,1049.93
816,20,8,1,1,1314.95
816,20,9,1,1,1043.39
816,20,10,1,1,996.666
816,20,11,1,1,1163.08
816,20,12,1,1,875.977
816,20,13,1,1,821.443
816,20,14,1,1,817.751
816,20,15,1,1,637.981
816,20,16,1,1,1407.75
816,20,17,1,1,1258.94
816,20,18,1,1,838.367
816,20,19,1,1,1047.72
816,20,20,1,1,1256.9
816,21,1,1,1,1078.7
816,21,2,1,1,1063.66
816,21,3,1,1,1158.21
816,21,4,1,1,839.088
816,21,5,1,1,984.576
816,21,6,1,1,948.409
816,21,7,1,1,867.157
816,21,8,1,1,897.921
816,21,9,1,1,1168.53
816,21,10,1,1,1457.43
816,21,11,1,1,868.379
816,21,12,1,1,1019.21
816,21,13,1,1,1743.16
816,21,14,1,1,865.512
816,21,15,1,1,936.391
816,21,16,1,1,924.272
816,21,17,1,0,845.803
816,21,18,1,1,929.154
816,21,19,1,1,893.022
816,21,20,1,1,1401.18
816,22,1,2,1,1037.57
816,22,2,2,1,598.74
816,22,3,2,1,712.754
816,22,4,2,1,706.476
816,22,5,2,1,897.517
816,22,6,2,1,1064.26
816,22,7,2,1,990.688
816,22,8,2,1,624.088
816,22,9,2,1,684.518
816,22,10,2,1,670.435
816,22,11,2,1,1237.61
816,22,12,2,0,670.259
816,22,13,2,1,874.624
816,22,14,2,1,945.317
816,22,15,2,1,1005.44
816,22,16,2,1,910.632
816,22,17,2,1,869.258
816,22,18,2,1,654.847
816,22,19,2,1,829.863
816,22,20,2,1,791.538
816,23,1,2,1,773.383
816,23,2,2,1,777.68
816,23,3,2,0,1054.01
816,23,4,2,1,670.977
816,23,5,2,1,696.859
816,23,6,2,1,658.748
816,23,7,2,1,735.219
816,23,8,2,1,987.509
816,23,9,2,1,1154.04
816,23,10,2,1,771.038
816,23,11,2,1,926.646
816,23,12,2,1,715.418
816,23,13,2,1,1005.09
816,23,14,2,1,709.823
816,23,15,2,1,1008.26
816,23,16,2,1,809.278
816,23,17,2,1,821.367
816,23,18,2,1,697.623
816,23,19,2,1,750.206
816,23,20,2,1,676.679
816,24,1,1,1,886.746
816,24,2,1,1,1000.43
816,24,3,1,1,873.505
816,24,4,1,0,1000.37
816,24,5,1,1,974.865
816,24,6,1,1,720.112
816,24,7,1,1,905.898
816,24,8,1,1,704.486
816,24,9,1,1,847.469
816,24,10,1,1,1088.91
816,24,11,1,1,1100.68
816,24,12,1,1,896.479
816,24,13,1,1,1343.14
816,24,14,1,1,901.086
816,24,15,1,1,907.853
816,24,16,1,1,1178.52
816,24,17,1,1,717.521
816,24,18,1,1,1007.63
816,24,19,1,1,1035.51
816,24,20,1,1,979.927
816,25,1,1,1,874.884
816,25,2,1,1,876.279
816,25,3,1,1,805.901
816,25,4,1,1,839.237
816,25,5,1,1,1736.78
816,25,6,1,0,779.125
816,25,7,1,1,1164.78
816,25,8,1,1,1205.73
816,25,9,1,1,1198.6
816,25,10,1,1,668.574
816,25,11,1,1,555.735
816,25,12,1,1,773.985
816,25,13,1,1,1378.25
816,25,14,1,1,791.904
816,25,15,1,1,791.065
816,25,16,1,1,1200.56
816,25,17,1,1,878.8
816,25,18,1,1,1392.2
816,25,19,1,1,1349.87
816,25,20,1,0,1371.72
816,26,1,2,1,1278.07
816,26,2,2,1,678.786
816,26,3,2,1,1872.57
816,26,4,2,1,760.147
816,26,5,2,1,809.777
816,26,6,2,1,814.138
816,26,7,2,1,682.265
816,26,8,2,1,620.038
816,26,9,2,1,784.821
816,26,10,2,0,797.056
816,26,11,2,1,657.219
816,26,12,2,1,736.463
816,26,13,2,1,814.691
816,26,14,2,1,1099.64
816,26,15,2,1,671.203
816,26,16,2,1,880.674
816,26,17,2,1,850.67
816,26,18,2,1,902.715
816,26,19,2,1,797.51
816,26,20,2,1,1580.45
816,27,1,2,1,740.617
816,27,2,2,1,777.041
816,27,3,2,1,1669.37
816,27,4,2,1,677.249
816,27,5,2,1,935.195
816,27,6,2,1,667.064
816,27,7,2,1,618.304
816,27,8,2,1,758.903
816,27,9,2,1,723.276
816,27,10,2,1,828.978
816,27,11,2,1,979.838
816,27,12,2,1,807.841
816,27,13,2,1,851.988
816,27,14,2,1,816.107
816,27,15,2,1,814.943
816,27,16,2,1,707.256
816,27,17,2,0,626.454
816,27,18,2,1,931.651
816,27,19,2,1,631.567
816,27,20,2,1,654.976
816,28,1,1,0,1105.48
816,28,2,1,1,1314.25
816,28,3,1,1,842.956
816,28,4,1,1,716.481
816,28,5,1,1,1059.7
816,28,6,1,1,1087.31
816,28,7,1,1,784.448
816,28,8,1,1,932.669
816,28,9,1,1,882.681
816,28,10,1,1,1684.84
816,28,11,1,1,1404.6
816,28,12,1,1,1380.94
816,28,13,1,1,1282.82
816,28,14,1,1,1075.4
816,28,15,1,1,785.768
816,28,16,1,1,840.864
816,28,17,1,1,1010.34
816,28,18,1,1,1227.44
816,28,19,1,1,801.581
816,28,20,1,1,907.231
816,29,1,1,1,867.967
816,29,2,1,1,714.824
816,29,3,1,1,1017.91
816,29,4,1,1,1149.74
816,29,5,1,1,780.005
816,29,6,1,1,1042.95
816,29,7,1,1,2148.06
816,29,8,1,1,917.748
816,29,9,1,1,1012.6
816,29,10,1,1,901.618
816,29,11,1,1,1017.85
816,29,12,1,1,1621.54
816,29,13,1,1,802.964
816,29,14,1,1,751.194
816,29,15,1,1,1710.17
816,29,16,1,1,1291.43
816,29,17,1,1,1363.9
816,29,18,1,1,1316.63
816,29,19,1,1,1037.05
816,29,20,1,1,875.497
816,30,1,2,1,2318.71
816,30,2,2,1,1221.29
816,30,3,2,1,856.723
816,30,4,2,1,826.341
816,30,5,2,1,865.112
816,30,6,2,1,1351.81
816,30,7,2,1,949.681
816,30,8,2,1,660.353
816,30,9,2,1,665.036
816,30,10,2,1,1040.12
816,30,11,2,1,641.231
816,30,12,2,1,675.173
816,30,13,2,1,780.973
816,30,14,2,1,771.916
816,30,15,2,1,984.369
816,30,16,2,1,724.27
816,30,17,2,1,726.031
816,30,18,2,1,759.701
816,30,19,2,1,617.393
816,30,20,2,1,664.705
816,31,1,2,0,1014.68
816,31,2,2,1,730.001
816,31,3,2,1,675.677
816,31,4,2,1,733.407
816,31,5,2,1,689.986
816,31,6,2,1,718.302
816,31,7,2,1,768.037
816,31,8,2,1,644.376
816,31,9,2,1,632.943
816,31,10,2,1,808.208
816,31,11,2,1,625.91
816,31,12,2,1,702.33
816,31,13,2,1,589.565
816,31,14,2,1,618.118
816,31,15,2,1,729.521
816,31,16,2,1,733.391
816,31,17,2,1,775.12
816,31,18,2,1,702.542
816,31,19,2,1,701.748
816,31,20,2,1,1025.73
816,32,1,1,1,2231.71
816,32,2,1,1,731.969
816,32,3,1,1,1224.21
816,32,4,1,1,1254.46
816,32,5,1,1,1609.79
816,32,6,1,1,860.634
816,32,7,1,1,1184.54
816,32,8,1,1,950.823
816,32,9,1,1,1245.39
