name    count_2012
Makay   27
Makaya  903
Makayah 138
Makayda 11
Makayden    33
Makayela    83
Makayia 95
Makayiah    5
Makayla 80529
Makaylah    2561
Makaylan    48
Makayle 163
Makaylea    12
Makaylee    1208
Makayleigh  62
Makaylen    80
Makayley    13
Makayli 101
Makaylia    247
Makayliah   5
Makaylie    242
Makaylin    313
Makaylla    59
Makayln 5
Makaylyn    165
Makaylynn   116
Makda   57
Makea   6
Makeba  1519
Makeda  2224
Makeeba 34
Makeena 18
Makeesha    86
Makeia  66
Makeila 206
Makeira 6
Makeisha    424
Makeitha    13
Makel   52
Makela  376
Makelah 5
Makell  160
Makella 92
Makelle 129
Makena  4936
Makenah 247
Makendra    97
Makenize    85
Makenlee    132
Makenleigh  29
Makenley    128
Makenli 40
Makenlie    32
Makenly 62
Makenna 22334
Makennah    528
Makennzie   5
Makensey    127
Makensi 47
Makensie    669
Makensley   7
Makensy 55
Makenya 34
Makenze 207
Makenzee    835
Makenzey    154
Makenzi 3118
Makenzie    32030
Makenzii    19
Makenzy 1271
Makenzye    132
Makesha 940
Makeshia    181
Makesia 12
Maketa  86
Maketta 11
Makeva  30
Makeya  134
Makeyla 202
Makhaila    27
Makhala 54
Makhari 12
Makhaya 5
Makhayla    95
Makhi   32
Makhia  641
Makhila 28
Makhiya 148
Makhiyah    10
Makhya  105
Makhyia 19
Makhyla 27
Maki    256
Makia   1803
Makiah  1831
Makiala 5
Makiaya 41
Makiba  97
Makida  20
Makiesha    21
Makieya 16
Makiko  55
Makila  326
Makilah 128
Makiley 5
Makina  91
Makini  121
Makinlee    210
Makinleigh  11
Makinley    889
Makinlie    10
Makinly 30
Makinna 306
Makinnah    6
Makinnley   22
Makinsey    320
Makinsley   12
Makinze 133
Makinzee    153
Makinzey    66
Makinzi 154
Makinzie    827
Makinzy 154
Makira  182
Makirah 23
Makisha 885
Makita  547
Makiya  2571
Makiyah 2288
Makiyha 22
Makiyla 80
Makiylah    7
Makkah  16
Mako    29
Makya   934
Makyah  606
Makyia  367
Makyiah 140
Makyla  2093
Makylah 355
Makylee 83
Makyleigh   6
Makylia 23
Makylie 90
Makyna  60
Makynlee    246
Makynleigh  25
Makynley    13
Makynli 116
Makynlie    36
Makynna 356
Makynze 34
Makynzee    107
Makynzi 100
Makynzie    479
Makyra  269
Makyrah 32
Mala    1478
Malaak  207
Malachi 201
Malachia    25
Malacia 5
Malack  6
Malae   18
Malaeka 10
Malaena 6
Malai   84
Malaia  141
Malaiah 64
Malaija 34
Malaijah    72
Malaika 2681
Malaikah    19
Malaila 5
Malaina 863
Malaine 18
Malaisha    132
Malaiya 137
Malaiyah    92
Malaja  38
Malajah 173
Malajia 5
Malak   2147
Malaka  231
Malakai 16
Malaki  5
Malakia 11
Malan   92
Malana  1241
Malanda 26
Malaney 72
Malani  660
Malania 136
Malanie 1068
Malanii 5
Malanna 13
Malanni 10
Malany  5
Malaree 39
Malari  57
Malarie 1012
Malary  180
Malasha 102
Malashia    103
Malasia 613
Malaun  20
Malavika    77
Malay   72
Malaya  3377
Malayah 1111
Malayasia   95
Malayha 11
Malayia 226
Malayiah    95
Malayja 63
Malayjah    87
Malayka 21
Malayla 85
Malayna 1016
Malaysha    447
Malayshia   272
Malaysia    4413
Malaysiah   5
Malayzia    48
Malaz   7
Malazia 18
Malcolm 427
Malda   79
Malea   2885
Maleah  5871
Maleaha 141
Maleana 16
Maleaya 5
Malecia 21
Malee   317
Maleea  180
Maleeah 109
Maleeha 212
Maleehah    19
Maleeka 279
Maleena 633
Maleesa 7
Maleeya 195
Maleeyah    99
Maleha  5
Malei   5
Maleia  748
Maleiah 144
Maleigh 137
Maleigha    843
Maleika 51
Maleina 18
Maleisha    9
Maleiya 41
Maleiyah    45
Malek   6
Maleka  631
Malekia 15
Malen   7
Malena  4709
Malenda 22
Malene  485
Maleni  243
Malenie 37
Malenna 5
Maleny  412
Maleri  10
Malerie 1522
Malery  42
Malesa  66
Malesha 103
Malesia 10
Malessa 181
Maleta  293
Maletha 20
Malette 61
Maley   135
Maleya  306
Maleyah 276
Maleyna 31
Malgorzata  132
Mali    998
Malia   21125
Maliah  2289
Maliaka 122
Malialani   5
Maliana 16
Maliaya 5
Maliayah    10
Malibu  49
Malica  12
Malicia 203
Malicka 7
Malie   258
Maliea  68
Malieka 29
Malieya 5
Maliha  881
Malijah 87
Malik   361
Malika  6142
Malikah 1408
Malikia 76
Malikiya    6
Malikka 13
Malila  15
Malillani   7
Malillany   53
Malin   476
Malina  4191
Malinah 11
Malinalli   8
Malinda 66406
Malindia    57
Maline  180
Malini  359
Malique 13
Malira  7
Malisa  5417
Malise  39
Malisha 1120
Malisia 214
Malissa 31167
Malissia    3981
Malissie    6774
Malita  322
Maliya  1283
Maliyah 6767
Maliyani    21
Maliyha 40
Maliza  11
Malk    9
Malka   5735
Malkah  20
Malke   73
Malkia  407
Malkie  132
Malky   1543
Mallak  25
Mallari 30
Mallarie    252
Mallary 1080
Mallee  6
Mallely 22
Mallerie    110
Mallerly    12
Mallery 660
Malley  147
Malli   55
Mallia  5
Mallie  24884
Mallika 400
Mallisa 201
Mallissa    310
Malliyah    17
Malloree    275
Mallorey    86
Mallori 1960
Mallorie    4829
Mallory 53205
Mally   117
Malon   55
Malonda 9
Malone  118
Maloni  70
Malonie 29
Malonni 6
Malonnie    10
Malora  57
Maloree 322
Malorey 56
Malori  992
Malorie 4583
Malory  1689
Malta   333
Maltie  26
Malu    52
Maluhia 5
Malva   1049
Malvena 303
Malvene 34
Malvenia    110
Malvery 57
Malvie  81
Malvika 81
Malvin  62
Malvina 17867
Malvine 115
Malwina 5
Maly    278
Malya   167
Malyah  141
Malyha  10
Malyia  50
Malyiah 76
Malyka  43
Malyn   152
Malyna  72
Malynda 1949
Malynn  194
Malysa  16
Malyssa 493
Malzie  162
Mama    28
Mame    7591
Mamediarra  11
Mami    20
Mamie   206804
Mammie  20359
Mamta   79
Mamy    5
Mamye   2093
Man 30
Mana    635
Manaal  159
Manada  9
Manahel 6
Manahil 208
Manaia  112
Manal   1318
Manali  77
Manami  112
Manar   615
Manasa  298
Manasi  208
Manasseh    5
Manasvi 196
Manasvini   35
Manaswini   17
Manavi  5
Manaya  27
Mancy   46
Manda   21679
Mandala 11
Mandalin    10
Mandalyn    393
Mandalynn   30
Mandana 85
Mande   196
Mandee  1579
Mandeep 246
Mandelyn    24
Mandey  17
Mandi   14625
Mandie  8338
Mandilyn    64
Mandisa 687
Mandisha    18
Mandolin    233
Mandolyn    90
Mandra  96
Mandria 38
Mandy   83195
Mandye  10
Mane    29
Manee   7
Maneesha    6
Maneh   27
Maneka  79
Manerva 1219
Manervia    557
Manesha 42
Manessa 115
Manetta 279
Manette 1162
Mang    14
Manha   290
Manhattan   59
Mani    5
Mania   29
Maniah  195
Manica  77
Manie   8766
Manija  6
Manijah 15
Manijeh 9
Manika  337
Manila  2531
Manilla 1532
Manina  142
Manique 27
Manisa  9
Manisha 1374
Manita  7
Maniya  482
Maniyah 496
Manjari 7
Manjit  16
Manjot  105
Manju   23
Manmeet 77
Manna   130
Mannat  185
Mannette    30
Mannie  6679
Manning 27
Mannon  6
Manola  375
Manon   1804
Manouchka   11
Manoy   11
Manpreet    453
Manreet 62
Manroop 24
Mansha  6
Manshi  5
Mansi   535
Manu    6
Manuel  3805
Manuela 38975
Manuelita   7495
Manuella    1550
Manushri    6
Manveer 14
Manvi   49
Manvir  27
Manvitha    12
Many    138
Manya   1773
Manyah  44
Mao 418
Maomi   62
Maple   8143
Mapuana 7
Maquel  41
Maquela 22
Maquetta    11
Maquisha    15
Maquita 240
Mar 1847
Mara    29277
Maraam  5
Marabel 5
Marabella   52
Marabelle   571
Marabeth    584
Maradee 21
Maradith    13
Marae   240
Maragaret   54
Maragret    1225
Marah   2672
Marai   36
Maraia  12
Maraiah 23
Maraih  14
Maraina 31
Maraiya 18
Maraja  12
Marajade    47
Maraki  49
Maral   400
Maralee 3516
Maralene    250
Marali  5
Maralou 29
Maralyn 5885
Maralynn    63
Maram   591
Maran   38
Maranatha   408
Maranda 18056
Marandia    7
Marangely   39
Marasia 67
Maratha 114
Maravene    79
Maray   13
Maraya  827
Marayah 255
Marayla 7
Marayna 7
Marba   30
Marbel  22
Marbeli 5
Marbella    1755
Marbely 19
Marbeth 523
Marbeya 7
Marc    1356
Marca   1054
Marcail 16
Marcalene   60
Marcasia    18
Marcayla    150
Marce   501
Marcea  642
Marceda 102
Marcedes    476
Marcedez    14
Marcee  1915
Marceen 20
Marceia 45
Marceil 2313
Marceille   196
Marcel  3123
Marcela 13293
Marcelaine  63
Marcele 533
Marceleen   50
Marcelena   37
Marcelene   4337
Marcelia    429
Marcelina   10127
Marceline   12317
Marcell 4666
Marcella    124587
Marcelle    20160
Marcellene  600
Marcellia   150
Marcellina  705
Marcelline  5442
Marcello    30
Marcellus   13
Marcellyn   32
Marcelyn    3245
Marcena 1041
Marcene 5660
Marcenia    105
Marcetta    93
Marcey  2837
March   334
Marcha  935
Marchae 57
Marchand    18
Marche  662
Marchel 242
Marchele    322
Marchell    1575
Marchella   380
Marchelle   3818
Marcheta    2784
Marchetta   319
Marchia 480
Marchie 61
Marchita    174
Marci   22303
Marcia  152162
Marciana    473
Marciann    72
Marcianna   156
Marcianne   235
Marcie  27940
Marciel 454
Marciela    37
Marciella   7
Marcile 3007
Marcilene   42
Marcilla    179
Marcille    3256
Marcina 871
Marcinda    62
Marcine 4466
Marcisha    15
Marcita 130
Marclene    30
Marco   664
Marcos  276
Marcus  2872
Marcy   34924
Marcyanna   27
Marda   1764
Mardean 236
Mardee  1044
Mardeen 82
Mardel  1307
Mardell 10017
Mardella    2571
Mardelle    4945
Mardena 19
Mardene 524
Mardi   2591
Mardie  353
Mardina 17
Mardine 135
Mardith 30
Mardy   254
Marea   1876
Mareah  38
Mareda  53
Maredith    47
Maree   4872
Mareen  266
Mareena 379
Mareesa 106
Mareesha    15
Mareike 5
Mareily 5
Mareisha    15
Marek   5
Mareka  63
Marel   19
Marelene    98
Mareli  886
Marelie 16
Marelin 235
Marelis 23
Marella 1030
Marelle 6
Marelli 12
Marelly 62
Marely  2227
Marelyn 820
Marelys 8
Mareme  5
Maren   11870
Marena  2484
Marenda 265
Marene  802
Marenna 16
Maresa  1031
Maresha 345
Mareshah    51
Maressa 726
Maressia    7
Maret   110
Mareta  898
Maretha 156
Maretta 3709
Marette 51
Marey   21
Mareya  37
Marfa   25
Marfil  16
Marg    555
Marga   1459
Margaet 85
Margalit    84
Margan  140
Margarat    55
Margare 44
Margaree    3238
Margaret    
1280534
Margareta   2279
Margaretann 1143
Margaretanne    5
Margarete   15329
Margareth   697
Margaretha  6325
Margarethe  566
Margaretjo  22
Margaretmary    
723
Margarett   24287
Margaretta  19663
Margarette  29996
Margarida   72
Margarie    1342
Margarine   438
Margarit    482
Margarita   81095
Margarite   11511
Margaritte  54
Margart 4221
Margaruite  756
Margary 205
Margaurite  377
Margaux 2726
Marge   18939
Margean 386
Margearet   27
Margeart    588
Margeaux    938
Margee  371
Margel  391
Margelene   26
Margena 66
Margene 7587
Margeree    25
Margeret    6500
Margerete   28
Margerett   30
Margerette  31
Margerie    655
Margerine   105
Margerite   394
Margert 4430
Margery 55617
Marget  4099
Margett 53
Margetta    53
Margette    23
Margeurite  125
Margey  82
Marggie 103
Margherita  5249
Margherite  51
Margi   1074
Margia  1443
Margie  164398
Margil  32
Margine 308
Margit  2869
Margita 22
Margo   41935
Margorie    5257
Margory 294
Margot  25862
Margoth 12
Margrate    56
Margreat    2346
Margree 1584
Margreet    51
Margret 47950
Margreta    51
Margrete    1575
Margretha   28
Margrethe   148
Margrett    10218
Margretta   5568
Margrette   5320
Margrie 179
Margrit 204
Marguarite  1184
Marguerete  135
Marguerette 780
Margueriete 230
Margueriette    26
Marguerit   27
Marguerita  6781
Marguerite  
196485
Margueritt  59
Margueritta 30
Margueritte 9456
Marguery    25
Marguetta   192
Marguita    1093
Marguitta   24
Margulia    9
Marguree    26
Marguret    169
Margurete   337
Margurette  1514
Marguriete  651
Marguriette 182
Margurita   25
Margurite   10949
Marguritte  250
Margy   7227
Marhia  7
Marhonda    29
Marhta  80
Mari    28773
Maria   475366
Mariaalejandra  12
Mariaangela 7
Mariaangelica   16
Mariaann    7
Mariaantonia    5
Mariabelen  89
Mariabella  52
Mariacamila 17
Mariaceleste    71
Mariachristina  
108
Mariaclara  149
Mariacristina   110
Mariade 66
Mariadejesus    
899
Mariadel    244
Mariadelaluz    
183
Mariadelcarmen  
641
Mariadelos  7
Mariadelosang   
169
Mariadelosangel 
48
Mariadelourdes  
30
Mariadelrosari  33
Mariadelrosario 28
Mariae  5
Mariaeduard 11
Mariaeduarda    
165
Mariaelena  3648
Mariaelisa  6
Mariaelizabeth  39
Mariaesther 9
Mariafernanda   
879
Mariagabriela   7
Mariagrazia 9
Mariaguadalupe  
936
Mariah  105289
Mariaha 236
Mariahann   8
Mariahlynn  6
Mariahna    5
Mariaines   6
Mariaisabel 716
Mariaisabella   16
Mariajose   1412
Mariajulia  18
Marial  95
Marialaina  23
Marialana   16
Marialaura  9
Marialena   322
Mariali 29
Marialice   842
Marialicia  5
Marialis    53
Marialisa   48
Marializ    137
Marialuisa  836
Marialuiza  49
Marialy 83
Marialyce   297
Marialys    7
Mariam  25050
Mariama 1784
Mariamawit  17
Mariame 174
Mariamne    13
Mariamu 7
Marian  209811
Mariana 43213
Marianah    37
Mariane 2433
Marianela   1205
Marianella  89
Marianely   5
Mariangel   216
Mariangela  438
Mariangeles 5
Mariangelis 6
Mariangeliz 11
Mariangely  55
Mariani 26
Marianita   605
Mariann 18809
Marianna    35115
Mariannah   5
Marianne    92500
Marianny    73
Marianthi   42
Mariany 36
Mariapaula  83
Mariapaz    10
Mariarosa   13
Mariasha    5
Mariateresa 454
Mariatheresa    78
Mariauna    27
Mariavictoria   141
Mariaya 5
Maribel 33319
Maribela    22
Maribell    1055
Maribella   408
Maribelle   2928
Maribeth    13900
Maribi  38
Mariby  15
Marica  2405
Maricar 92
Maricarmen  1302
Marice  1704
Maricel 847
Maricela    19736
Maricelda   75
Maricelis   8
Maricella   2674
Maricely    9
Maricelys   6
Maricha 8
Marichelle  17
Marichuy    5
Maricia 755
Maricielo   6
Maricka 17
Mariclare   37
Maricris    54
Maricrus    7
Maricruz    4032
Maricsa 129
Maricza 42
Marida  210
Maridean    31
Maridee 650
Maridel 379
Maridell    196
Marideth    26
Maridith    34
Marie   657231
Mariea  2106
Marieana    5
Marieange   24
Marieann    752
Marieanna   10
Marieanne   510
Mariechristine  20
Marieclaire 85
Marieda 74
Marieelena  216
Mariejeanne 25
Marieka 33
Marieke 193
Mariel  10054
Mariela 12391
Mariele 52
Marielena   1726
Marieli 217
Marielis    262
Marielisa   13
Marieliz    85
Mariell 51
Mariella    5110
Marielle    4576
Mariellen   4450
Marielly    41
Marielos    12
Marielouise 342
Mariely 970
Marielys    246
Mariem  122
Marieme 113
Marien  689
Mariena 169
Mariene 469
Marienne    95
Marierose   43
Mariesa 602
Mariesha    179
Mariessa    51
Marieta 2296
Marietha    55
Marietherese    45
Marietou    17
Marietta    56911
Mariette    4564
Marifer 260
Marifrances 72
Marigail    23
Marigene    663
Marigny 40
Marigold    450
Marigrace   386
Mariha  414
Marihanna   28
Marihelen   51
Marija  729
Marijah 110
Marijana    8
Marijane    5909
Marijayne   53
Marijean    1634
Marijke 172
Marijo  4329
Marijon 35
Marijose    109
Marijuana   13
Marika  4038
Marikate    63
Marikay 844
Marike  9
Mariko  2470
Marilda 461
Marilea 1142
Marilee 19642
Marileen    23
Marilena    786
Marilene    777
Marileysis  9
Marili  314
Marilia 50
Marilin 1209
Marilina    12
Marilinda   18
Marilis 8
Marilisa    103
Mariliz 24
Marilla 5864
Marillyn    2312
Marilon 28
Marilou 11272
Marilouise  1381
Marilu  5134
Mariluz 566
Marily  1547
Marilyn 283684
Marilyne    1691
Marilynn    30982
Marilynne   4484
Marim   16
Marimar 400
Marin   5526
Marina  54382
Marinah 27
Marinda 7227
Marine  4170
Marinee 10
Marinel 117
Marinell    1390
Marinella   43
Marinelle   320
Marines 17
Marinette   17
Marinez 5
Marini  10
Marinn  25
Marinna 546
Mario   2667
Mariola 30
Mariolita   5
Marion  282028
Mariona 198
Marionette  434
Marionna    340
Maripat 379
Maripaz 64
Mariposa    177
Mariquita   32
Marirose    223
Mariruth    23
Maris   5097
Marisa  57463
Marisabel   732
Marisah 121
Marisal 201
Marise  1341
Marisel 928
Marisela    15761
Mariselda   190
Marisella   747
Marisely    7
Marish  11
Marisha 2664
Marishia    9
Marishka    77
Marisia 51
Mariska 792
Marisleysi  6
Marisleysis 52
Marisol 38691
Marison 23
Mariss  14
Marissa 107384
Marissah    124
Marissia    86
Marista 7
Marisue 665
Marit   1232
Marita  15629
Maritere    60
Marites 144
Maritess    119
Maritha 75
Marithza    90
Maritsa 1534
Maritssa    98
Maritta 404
Maritza 29972
Maritzabel  5
Marium  578
Mariuxi 5
Marivel 3979
Marivell    13
Marivella   6
Marivelle   9
Marivi  50
Marivic 34
Marivy  14
Marixa  457
Marixsa 45
Marixza 14
Mariya  2306
Mariyah 4127
Mariyam 187
Mariyan 5
Mariyana    89
Mariyanna   37
Mariyha 10
Mariyonna   5
Mariza  1937
Marizela    97
Marizol 612
Marizza 46
Marj    47
Marja   1165
Marjae  13
Marjan  302
Marjane 56
Marjani 137
Marjarie    521
Marje   6
Marjean 6720
Marjeanne   22
Marji   539
Marjie  4549
Marjo   994
Marjolaine  55
Marjon  92
Marjoree    55
Marjori 48
Marjoria    849
Marjorie    316931
Marjorine   53
Marjory 32790
Mark    11626
Marka   807
Markai  10
Markaila    43
Markala 139
Markasia    65
Markay  84
Markaya 44
Markayla    2029
Markaylah   30
Markaysha   6
Markaysia   5
Marke   8
Markea  113
Markecia    64
Markeda 299
Markee  167
Markeeda    9
Markeesha   121
Markeeta    810
Markeia 216
Markeida    8
Markeisha   1948
Markeita    415
Markeitha   52
Markel  167
Markela 190
Markell 340
Markella    296
Markelle    166
Markena 7
Markenzie   26
Markera 6
Markeria    94
Markesa 8
Markesha    1648
Markeshia   642
Markesia    109
Marketa 1337
Marketia    99
Marketta    1943
Markette    8
Markevia    65
Markey  9
Markeya 520
Markeyda    25
Markeyia    12
Markeyla    45
Markeysha   79
Markeyta    76
Markhia 19
Marki   547
Markia  2162
Markiah 64
Markida 51
Markie  2074
Markiea 17
Markiesha   320
Markieta    55
Markila 18
Markina 20
Markira 22
Markisa 8
Markisha    1907
Markishia   10
Markita 4309
Markitta    164
Markiya 201
Markiyah    103
Markki  7
Markya  24
Markyia 5
Markyla 44
Markysha    8
Marla   51638
Marlaena    16
Marlaina    2087
Marlaine    1434
Marlan  55
Marlana 5461
Marlanda    9
Marlane 2700
Marlania    12
Marlanna    27
Marlasia    35
Marlaya 39
Marlayna    1074
Marlayne    149
Marlaysha   5
Marlaysia   69
Marle   44
Marlea  1986
Marleah 734
Marlean 621
Marleana    74
Marlecia    6
Marlee  12371
Marleen 10880
Marleena    243
Marleene    74
Marlei  138
Marleigh    2206
Marleina    31
Marleisha   7
Marlem  49
Marlen  6847
Marlena 18747
Marlene 139045
Marlenea    18
Marlenee    13
Marleni 693
Marlenia    46
Marlenie    22
Marlenis    11
Marlenn 13
Marlenne    503
Marlenny    7
Marleny 1249
Marles  315
Marlesa 20
Marlese 77
Marlesha    67
Marlet  128
Marleta 346
Marleth 23
Marletha    17
Marlett 20
Marletta    1078
Marlette    734
Marley  17136
Marleyjane  5
Marleyna    44
Marli   1976
Marlia  93
Marlianna   11
Marlice 21
Marlicia    89
Marlie  2756
Marliegh    5
Marliene    141
Marlies 525
Marliese    47
Marlii  5
Marlika 7
Marlin  3692
Marlina 2083
Marlinda    1475
Marline 5479
Marlis  3824
Marlisa 1657
Marlise 917
Marlisha    335
Marliss 1160
Marlissa    723
Marlita 647
Marliyah    30
Marliz  12
Marlo   10246
Marloe  6
Marlon  907
Marlou  247
Marlow  637
Marlowe 1582
Marlus  57
Marly   1689
Marlyce 2499
Marlyin 66
Marlyn  17962
Marlyna 12
Marlynda    9
Marlyne 1741
Marlynn 2971
Marlynne    28
Marlys  24964
Marlyse 114
Marlyss 535
Marlyssa    18
Marna   9762
Marnae  238
Marnay  16
Marne   2343
Marnee  1111
Marneisha   31
Marnell 1159
Marnella    31
Marnesha    114
Marneshia   7
Marnetta    169
Marnette    720
Marney  1279
Marni   6385
Marnia  28
Marnice 122
Marnie  10568
Marnika 18
Marnina 11
Marniqua    7
Marnique    24
Marnisha    185
Marnita 1628
Marniyah    5
Marny   816
Marolyn 6016
Maron   41
Maronda 216
Maronica    34
Marpessa    28
